Age (Ma),2.50%,5%,17%,25%,50%,75%,83%,95%,97.50%
1847,-0.361122434,-0.175748883,0.286847069,0.500122789,1.089986386,1.80986542,2.09770921,3.191501778,4.059215129
1848,-0.370634471,-0.185678004,0.265281012,0.47917952,1.065603361,1.78696934,2.069215884,3.17866351,4.037725764
1849,-0.380912183,-0.200814195,0.245869755,0.453977034,1.042524642,1.766034998,2.048413577,3.170564405,4.011525943
1850,-0.390518392,-0.212033127,0.226825148,0.435705789,1.015980562,1.743830176,2.027255637,3.156749768,3.995166797
1851,-0.400839457,-0.220861621,0.209922563,0.414155419,0.994535823,1.720243139,2.005600019,3.145336191,3.970331776
1852,-0.413413316,-0.235032012,0.192183704,0.393169431,0.969726108,1.698153192,1.985559376,3.136825294,3.953704054
1853,-0.414805746,-0.241456125,0.178154888,0.376938585,0.949919775,1.678649203,1.965668713,3.129537119,3.920317198
1854,-0.42753457,-0.25667546,0.162753909,0.360197378,0.92642426,1.657911779,1.944714672,3.11851888,3.892831259
1855,-0.435036598,-0.259601433,0.146611673,0.342330766,0.907788162,1.638839759,1.92793648,3.108150976,3.874950212
1856,-0.442450034,-0.270895781,0.133799234,0.327443113,0.888297297,1.620401469,1.911119283,3.08981569,3.837353777
1857,-0.445874467,-0.27669779,0.119307494,0.311067023,0.87177588,1.597860453,1.893782593,3.07557413,3.81480208
1858,-0.456800417,-0.288664333,0.10783106,0.297794747,0.853851253,1.580179917,1.880126411,3.075558444,3.772727288
1859,-0.46107325,-0.289923666,0.100147066,0.286254243,0.83930509,1.563756288,1.861864651,3.050236516,3.747100705
1860,-0.467033478,-0.301397682,0.087700858,0.272740317,0.822776697,1.547368002,1.844715971,3.036802463,3.705304629
1861,-0.472029501,-0.306092197,0.076515845,0.262223995,0.814331854,1.531658342,1.830342775,3.015900968,3.671906697
1862,-0.475968543,-0.309049161,0.07007201,0.254134735,0.799581173,1.516670126,1.818752395,2.999273828,3.636782259
1863,-0.47895947,-0.316457695,0.060510081,0.244372194,0.791745354,1.504031728,1.800073818,2.982866601,3.599898311
1864,-0.477415289,-0.321844996,0.055974943,0.235880852,0.781525184,1.488078275,1.788874635,2.960803263,3.562090695
1865,-0.48820152,-0.323566407,0.048139781,0.229001646,0.772575041,1.478053877,1.77511707,2.931914532,3.524412415
1866,-0.482332188,-0.324781514,0.043962666,0.2247592,0.765700971,1.463583181,1.763191148,2.907111071,3.485037455
1867,-0.488593697,-0.331325368,0.039922572,0.220676139,0.759026122,1.457876002,1.754022912,2.880779524,3.45310592
1868,-0.486199709,-0.334627256,0.036405175,0.216377072,0.753219095,1.445839287,1.744403759,2.849743249,3.412200351
1869,-0.486195712,-0.333875755,0.03618449,0.213106024,0.751802582,1.437870456,1.736974773,2.819131261,3.363852882
1870,-0.487894596,-0.329115943,0.035883352,0.213527286,0.75055648,1.4321471,1.72846956,2.791453846,3.334826097
1871,-0.484771235,-0.33023726,0.036685612,0.215584814,0.748401162,1.424722206,1.722433967,2.76056604,3.291198703
1872,-0.486824496,-0.331257081,0.037317283,0.215861606,0.747431176,1.418005488,1.717716525,2.722675906,3.257192769
1873,-0.485682791,-0.332443097,0.039498504,0.216764851,0.747287449,1.413601843,1.717249541,2.688040913,3.218778062
1874,-0.483338391,-0.32816215,0.042843876,0.219298316,0.75056714,1.409389059,1.715036242,2.657419556,3.176310788
1875,-0.479860624,-0.324843879,0.046380904,0.223703061,0.752840387,1.409773622,1.712968526,2.623185429,3.134256581
1876,-0.474558062,-0.319104653,0.049361554,0.230523171,0.75787185,1.40912171,1.715863899,2.585637469,3.095501649
1877,-0.474326648,-0.314517676,0.058331172,0.236735551,0.762503152,1.409458475,1.724942021,2.55582977,3.046318269
1878,-0.466279781,-0.311508734,0.064988393,0.243497577,0.769942247,1.4117051,1.725907029,2.527821678,2.995758502
1879,-0.45693557,-0.305484952,0.070897265,0.251644416,0.774266737,1.415093173,1.729277901,2.512856634,2.96096164
1880,-0.456694517,-0.293406434,0.082123863,0.261108935,0.784712068,1.421589087,1.737122533,2.487751928,2.90956024
1881,-0.446032793,-0.285071417,0.091334353,0.272519903,0.793062882,1.429356502,1.749231728,2.476202014,2.868954649
1882,-0.430226387,-0.276679002,0.101564858,0.282381232,0.800760678,1.438318697,1.756989313,2.459432616,2.82990709
1883,-0.427678482,-0.267774607,0.113177505,0.295578193,0.812800574,1.445811592,1.764787659,2.4502425,2.789890455
1884,-0.411960295,-0.251505205,0.12694195,0.308027722,0.824113188,1.456350236,1.77764443,2.431294844,2.761411733
1885,-0.39697014,-0.238263272,0.139826984,0.322619708,0.840995261,1.467952888,1.786067505,2.420022511,2.735073323
1886,-0.385713059,-0.225489045,0.155000245,0.337002922,0.854881357,1.483408264,1.793557644,2.41028548,2.711847182
1887,-0.36925015,-0.212011788,0.169258943,0.352841049,0.87252707,1.497593377,1.796509231,2.395549106,2.695436755
1888,-0.349505307,-0.191739366,0.181839239,0.366013484,0.888335572,1.513420178,1.799493331,2.3876366,2.682561782
1889,-0.337782252,-0.173817449,0.199223127,0.383178452,0.905767849,1.529181169,1.801624585,2.378152966,2.663743219
1890,-0.315608899,-0.157182066,0.215864372,0.399777892,0.924927584,1.541026277,1.801387386,2.373335239,2.662716476
1891,-0.296791346,-0.134063982,0.234063155,0.415829844,0.947559608,1.555982549,1.800517637,2.374877467,2.657058361
1892,-0.281265445,-0.115932031,0.25275011,0.436827775,0.968999717,1.56946075,1.803080581,2.374753768,2.649671616
1893,-0.259410945,-0.096828581,0.269003429,0.453510846,0.993096126,1.583139109,1.810123563,2.387262228,2.646800344
1894,-0.24074588,-0.072298976,0.287292805,0.474530073,1.01613884,1.594992355,1.812665367,2.394657762,2.643935159
1895,-0.215071525,-0.056096843,0.306741046,0.495038393,1.043692905,1.608239561,1.821819932,2.407300189,2.642590656
1896,-0.192629846,-0.029825288,0.327903186,0.517007561,1.069222545,1.622053874,1.829684829,2.423691124,2.651006011
1897,-0.16917764,-0.009108787,0.352115406,0.540366227,1.093452542,1.634380029,1.839586489,2.429637458,2.655801331
1898,-0.147473697,0.01216906,0.373668092,0.565251488,1.120169625,1.650444909,1.852313698,2.442976904,2.662907881
1899,-0.12484997,0.033592628,0.399939556,0.589889439,1.14804771,1.668414959,1.86995422,2.455003192,2.666764086
1900,-0.098360117,0.056006267,0.425295678,0.617202649,1.173978372,1.684187061,1.885993162,2.469905294,2.680422687
1901,-0.078641328,0.079204297,0.44936253,0.643138965,1.198874756,1.705332701,1.907098873,2.485642299,2.686112423
1902,-0.057292974,0.100477051,0.480942332,0.673145775,1.22258858,1.728784615,1.929762426,2.494699161,2.701070277
1903,-0.035248418,0.124075566,0.508971953,0.701956004,1.248548109,1.746775041,1.953958161,2.509551312,2.712949889
1904,-0.015526484,0.149183026,0.540568207,0.730260013,1.271931824,1.772653781,1.978570796,2.52776252,2.728170533
1905,0.007188484,0.171889409,0.569505228,0.761276489,1.29670616,1.796984869,2.001321068,2.537386116,2.740911746
1906,0.033781649,0.201050505,0.602725415,0.79317322,1.322477198,1.822281132,2.028266268,2.553823969,2.755755151
1907,0.05358465,0.228928235,0.636698456,0.820008315,1.34579076,1.847893395,2.058462492,2.569822758,2.769340593
1908,0.077462194,0.255837142,0.667726338,0.849867714,1.371336418,1.875717247,2.08534351,2.592292345,2.778790894
1909,0.103727887,0.283076273,0.699814781,0.884090865,1.399268991,1.903561862,2.109333789,2.603562329,2.795910671
1910,0.129845384,0.316171333,0.731323654,0.914969159,1.425754246,1.933797015,2.13368524,2.620360413,2.812631709
1911,0.15081605,0.349881216,0.765163744,0.946625077,1.454397098,1.964865055,2.16221259,2.637206504,2.822036653
1912,0.183746055,0.382473317,0.800670181,0.977223203,1.483152036,1.994388513,2.1893647,2.656708293,2.837746595
1913,0.205852841,0.415343176,0.834031633,1.009510658,1.510677114,2.025514811,2.215774843,2.677579877,2.85498042
1914,0.235767115,0.44815315,0.870227212,1.04048997,1.540541318,2.054253447,2.23911921,2.693128841,2.868756502
1915,0.273504958,0.479234094,0.902262579,1.072997589,1.570195768,2.081497679,2.270458857,2.716423266,2.88819354
1916,0.304269853,0.515838767,0.934815765,1.103612748,1.600115453,2.114338237,2.296636779,2.72992205,2.902432206
1917,0.331531099,0.546868309,0.970029767,1.138544749,1.629068346,2.142124175,2.324143557,2.7549301,2.922706332
1918,0.363087335,0.582774421,1.00460908,1.170484514,1.658272632,2.171707575,2.352096507,2.76906047,2.939344787
1919,0.401248505,0.615863151,1.03449259,1.200720072,1.689635548,2.201015934,2.379136225,2.795355745,2.957574204
1920,0.429348025,0.650340802,1.072885774,1.234964229,1.717857996,2.229579914,2.406494919,2.808816407,2.98069045
1921,0.463128116,0.684165659,1.106554398,1.266833899,1.748401618,2.256098067,2.436077585,2.829385811,2.994858915
1922,0.498998648,0.716665539,1.139137636,1.299199428,1.777104479,2.28624328,2.463049283,2.849124857,3.011626563
1923,0.531144745,0.749588412,1.173231264,1.331558185,1.808243798,2.316683662,2.490252943,2.8689814,3.035556803
1924,0.564018183,0.784473988,1.207097448,1.363747195,1.836492221,2.344633173,2.518504744,2.889970044,3.058915336
1925,0.600385511,0.815396663,1.239184636,1.393036012,1.865683785,2.373247396,2.543905959,2.909960042,3.079453026
1926,0.633975116,0.853107588,1.269413268,1.425803544,1.893879737,2.401094802,2.570175567,2.927775198,3.100547153
1927,0.668306284,0.884087936,1.301503591,1.458303237,1.920212107,2.426494607,2.596072478,2.948251525,3.126017079
1928,0.703875987,0.917398719,1.330879769,1.488397614,1.94855963,2.451936111,2.622286622,2.971760843,3.146082839
1929,0.732697055,0.953830982,1.3604589,1.520724235,1.974036769,2.476514253,2.643675605,2.993070131,3.169803251
1930,0.768298863,0.986047768,1.391377252,1.549248406,1.999578247,2.503613013,2.666568939,3.015349126,3.193669905
1931,0.802198836,1.012962586,1.422883197,1.58046997,2.025896689,2.52529674,2.690561089,3.03744774,3.220994276
1932,0.835100348,1.044122157,1.451782463,1.610255528,2.048873355,2.546829422,2.712771833,3.061195473,3.250030298
1933,0.869602549,1.069800227,1.478058156,1.638634734,2.074053122,2.568948179,2.732010499,3.085882448,3.272041447
1934,0.909082923,1.098700029,1.509700851,1.66913516,2.097174084,2.589213322,2.752962539,3.108426479,3.294524877
1935,0.934690166,1.125498325,1.536848524,1.696782336,2.120292081,2.608194032,2.774012764,3.13415956,3.320875945
1936,0.968396459,1.148240162,1.566124693,1.724602102,2.143090402,2.627111158,2.791543681,3.160963017,3.3439125
1937,0.998078873,1.172618487,1.591438897,1.749633224,2.165593806,2.643489765,2.810445067,3.187041138,3.376315301
1938,1.019294172,1.19516119,1.619475849,1.774851176,2.184481947,2.660368649,2.82526767,3.210703807,3.397686117
1939,1.04397885,1.215815048,1.644472381,1.800514737,2.204999682,2.675204458,2.84616813,3.237004038,3.424379608
1940,1.063037408,1.234001385,1.669196646,1.825101777,2.222574059,2.691408126,2.861250389,3.263899888,3.44897755
1941,1.087166555,1.255977814,1.692192863,1.848740005,2.241884842,2.707726361,2.878715491,3.285854617,3.472595518
1942,1.103892113,1.275927695,1.715862928,1.869852732,2.258677763,2.719802264,2.895407349,3.311796741,3.500709603
1943,1.119898259,1.297712298,1.737773943,1.890220857,2.275493545,2.734315444,2.91235685,3.335565229,3.522811097
1944,1.133061379,1.312769448,1.760206029,1.909260387,2.290419211,2.747730931,2.924972227,3.356966159,3.54880926
1945,1.142272559,1.323865016,1.777768396,1.931084866,2.304556231,2.75725583,2.943162799,3.379109201,3.576045455
1946,1.147578131,1.336784631,1.796315004,1.948248156,2.317544367,2.770752606,2.954002342,3.402095872,3.590566375
1947,1.153292346,1.355034688,1.815033251,1.966016889,2.331383724,2.77839421,2.96420903,3.421536071,3.610917588
1948,1.161096661,1.361873139,1.832667981,1.982288579,2.341084678,2.791235711,2.981355463,3.442036221,3.629581349
1949,1.16474889,1.370168462,1.847518378,1.995498389,2.349911121,2.80076827,2.993723973,3.459246181,3.650986578
1950,1.163883489,1.374283281,1.86175337,2.010892416,2.358097087,2.809081654,3.004642866,3.476344069,3.670932369
1951,1.167968889,1.38518656,1.874584141,2.023889718,2.367643664,2.816225345,3.014468307,3.494335291,3.686189721
1952,1.169927803,1.3830347,1.887539386,2.034888855,2.374363909,2.823416965,3.023554107,3.509116175,3.697527323
1953,1.166887117,1.383161319,1.898426205,2.043138886,2.382630992,2.830423033,3.037646362,3.524319014,3.715565035
1954,1.167871003,1.378373951,1.904210538,2.050633252,2.385038448,2.835291057,3.045830462,3.531974501,3.727916561
1955,1.164355501,1.380252861,1.911057059,2.056730741,2.391125535,2.839635059,3.051873772,3.552071631,3.740222375
1956,1.161228748,1.375057846,1.917877147,2.060801038,2.3959218,2.845309311,3.059342768,3.55875852,3.753871714
1957,1.160368366,1.369320546,1.921251887,2.06373764,2.399128275,2.845837048,3.063349797,3.567504178,3.760447391
1958,1.155880079,1.367423319,1.921188944,2.065243667,2.400988807,2.848051712,3.065879338,3.57862596,3.767329588
1959,1.157609422,1.360916275,1.923389684,2.065573776,2.401568857,2.849143351,3.069494697,3.585489606,3.770057644
1960,1.154177911,1.35349544,1.921829817,2.062337776,2.402632067,2.849556935,3.070155445,3.591753791,3.77176723
1961,1.154257018,1.348158397,1.918740723,2.06084915,2.402676735,2.850983997,3.070605766,3.593129633,3.776975382
1962,1.147460538,1.343515764,1.912143829,2.05777061,2.399606457,2.849536914,3.072432484,3.598140383,3.775109472
1963,1.140956646,1.33687512,1.906786224,2.053868504,2.397760456,2.848605705,3.066979476,3.601894998,3.771890426
1964,1.141605894,1.333474581,1.898478304,2.047049682,2.393845873,2.847012519,3.066313212,3.600126011,3.772210268
1965,1.135585702,1.328366908,1.88886504,2.039289555,2.387679937,2.841953846,3.061212844,3.596843736,3.769201721
1966,1.12821022,1.321206795,1.87979452,2.032022629,2.383691117,2.836197927,3.054714703,3.594714577,3.766389104
1967,1.123323431,1.31845983,1.867836686,2.022844985,2.378239485,2.834223806,3.049392785,3.589664514,3.752049221
1968,1.116637967,1.31410212,1.854054997,2.013266505,2.371898296,2.830717675,3.040221476,3.587992142,3.746454839
1969,1.105990454,1.304889869,1.839835408,2.000734379,2.363316644,2.822956764,3.034758748,3.580752332,3.736818556
1970,1.104112826,1.298099997,1.824413712,1.988012675,2.353991745,2.814238378,3.024979225,3.573402193,3.72935603
1971,1.094577196,1.28735801,1.808774078,1.973674104,2.343927353,2.805754452,3.014915644,3.561889114,3.720327429
1972,1.086908912,1.282584888,1.792234723,1.961892689,2.334992365,2.7954,3.003865585,3.554959297,3.707681725
1973,1.081521449,1.275546056,1.772213372,1.945342667,2.324223809,2.786474067,2.994255814,3.543233493,3.690286499
1974,1.069660305,1.267268386,1.754213538,1.927188023,2.312285298,2.774734911,2.980579086,3.528798368,3.678382695
1975,1.064163865,1.255316425,1.735902423,1.91157582,2.299150337,2.760579816,2.968394573,3.515528957,3.661435263
1976,1.058751517,1.24384405,1.718996074,1.895242504,2.287909597,2.7451277,2.953936955,3.503217969,3.646405223
1977,1.045855707,1.236465916,1.69911926,1.875680511,2.272699292,2.733282084,2.942425735,3.482888988,3.632174695
1978,1.042178007,1.224927925,1.677776678,1.85673974,2.256563706,2.719762545,2.92757428,3.468105926,3.611569408
1979,1.029961893,1.212586227,1.659909089,1.837620485,2.242571731,2.70135827,2.911283505,3.449392302,3.594646613
1980,1.013878609,1.198347226,1.639312937,1.816927942,2.224901853,2.686395245,2.893794267,3.430669769,3.579846718
1981,1.010582645,1.185956786,1.620198622,1.796988712,2.208167498,2.667672112,2.877193747,3.408006116,3.558241794
1982,0.993344573,1.171005488,1.600619977,1.776261221,2.189582018,2.65181343,2.857519216,3.391963448,3.542849961
1983,0.985463631,1.15585739,1.580961008,1.753790397,2.172046576,2.634649325,2.839260509,3.372260397,3.524525828
1984,0.971707184,1.145391304,1.561321596,1.731484649,2.150491864,2.61554585,2.815579073,3.351197538,3.510764961
1985,0.959619838,1.127474059,1.544103852,1.711085762,2.130950073,2.600228009,2.798248373,3.332042657,3.489062114
1986,0.946337358,1.115485964,1.526161238,1.688004342,2.111767376,2.580719343,2.776457439,3.311960826,3.468829812
1987,0.935150023,1.099387089,1.508287377,1.668787447,2.09167727,2.563086699,2.758237598,3.289610208,3.449909523
1988,0.919422693,1.087440135,1.489864491,1.647294661,2.070445254,2.545375225,2.738219775,3.27127552,3.432326625
1989,0.908716162,1.073577317,1.473454204,1.627242961,2.048728367,2.52749366,2.715130427,3.25070775,3.412744702
1990,0.8950102,1.058808533,1.454750864,1.607793069,2.026674085,2.508285864,2.693427493,3.227931324,3.394849256
1991,0.884266696,1.043075385,1.438624966,1.587026671,2.005753847,2.490192131,2.673245976,3.207257036,3.376134011
1992,0.869960882,1.026207512,1.422782219,1.571272877,1.983185283,2.469162756,2.652286378,3.190571161,3.363407537
1993,0.854201013,1.015806922,1.407083848,1.552471846,1.962401786,2.45212853,2.632825713,3.172045193,3.347553476
1994,0.845389459,1.003685163,1.390708291,1.53363839,1.940915044,2.432457322,2.611525643,3.146448034,3.331652987
1995,0.830620506,0.989095342,1.373900424,1.516752115,1.919499328,2.412607635,2.592285065,3.125141848,3.317866243
1996,0.822579954,0.980352288,1.359336212,1.499714484,1.900230775,2.392301068,2.570081732,3.102738842,3.305103263
1997,0.811878089,0.970795683,1.345295173,1.483751051,1.876963477,2.372421035,2.553753252,3.077876805,3.29461888
1998,0.806807772,0.955633661,1.332100551,1.46974378,1.856582175,2.352600706,2.533351344,3.055555481,3.284723631
1999,0.792755853,0.945348303,1.31732856,1.45252175,1.837179837,2.332251442,2.515584676,3.032866919,3.271328253
2000,0.785145267,0.933934732,1.30648589,1.439430239,1.819433861,2.310071819,2.498087694,3.008570811,3.254992842
2001,0.777203924,0.930026085,1.292576943,1.425992143,1.80080864,2.289002851,2.481739562,2.984009953,3.234761395
2002,0.769129489,0.918006031,1.281392032,1.414558224,1.784769115,2.265830333,2.465987037,2.963433394,3.227573975
2003,0.765933863,0.91394663,1.270499417,1.401512456,1.769319858,2.243922546,2.448357251,2.943054429,3.211278169
2004,0.75921549,0.908035502,1.262075297,1.389248571,1.753996979,2.224047819,2.432779376,2.924471634,3.194642336
2005,0.756752925,0.901158981,1.25209985,1.381865212,1.738248639,2.206655788,2.416596307,2.905754864,3.175992952
2006,0.750885587,0.896385814,1.241580049,1.370518717,1.724868184,2.186160461,2.401980389,2.887534942,3.156168565
2007,0.752229078,0.895320666,1.234286784,1.362187327,1.711234081,2.16864488,2.385623029,2.874364208,3.13733735
2008,0.746016419,0.891892684,1.226290882,1.352620517,1.700723066,2.153090366,2.370422026,2.859755423,3.124812623
2009,0.743952922,0.891245366,1.218163686,1.34298844,1.691061139,2.136843568,2.355222792,2.850531498,3.109961077
2010,0.742742217,0.89308692,1.212881993,1.337456675,1.682051425,2.124634454,2.343049871,2.837465615,3.095658342
2011,0.743204225,0.891367678,1.208014429,1.331621835,1.674889185,2.114089161,2.329948413,2.829955378,3.080613239
2012,0.748936111,0.893580326,1.203335257,1.326711458,1.669246635,2.099025621,2.317463061,2.826801861,3.066324543
2013,0.747096113,0.894457383,1.198947718,1.32315504,1.664786993,2.091840196,2.308987753,2.82248638,3.061993923
2014,0.760469725,0.900482773,1.197484372,1.321231208,1.664757484,2.084696192,2.30021478,2.818260216,3.050342786
2015,0.763473077,0.90481427,1.196766813,1.320335864,1.661152463,2.079535842,2.288698331,2.817042277,3.045584855
2016,0.76672513,0.908534674,1.196642497,1.320821855,1.662613158,2.078287314,2.283880178,2.816951612,3.034363787
2017,0.777422313,0.910327631,1.198906105,1.324203302,1.663886387,2.074913007,2.278301362,2.818497628,3.033916432
2018,0.784077932,0.913738768,1.199604347,1.325656685,1.665392,2.075805061,2.275411908,2.822303749,3.031155079
2019,0.786484434,0.920393689,1.204439966,1.331721128,1.671507432,2.079390435,2.274981959,2.823993328,3.0303706
2020,0.794241137,0.924708875,1.211263156,1.339278343,1.675579025,2.079913574,2.272293587,2.829213735,3.033244189
2021,0.798351252,0.932533003,1.217090583,1.345768864,1.683469417,2.084248009,2.277658793,2.836157202,3.044660361
2022,0.801724275,0.93778256,1.226146405,1.35350802,1.692186333,2.095049045,2.276213627,2.844421172,3.046130758
2023,0.807550395,0.945234419,1.233477241,1.364200779,1.704264539,2.102801375,2.284483266,2.852210552,3.060059965
2024,0.811946852,0.954117017,1.246245276,1.377649092,1.71902767,2.115443368,2.292302787,2.862367093,3.067752545
2025,0.820195317,0.96683312,1.260156947,1.388703395,1.731925008,2.128679539,2.302274568,2.870615075,3.081614732
2026,0.823121635,0.975344759,1.277263681,1.406412508,1.748196314,2.142434094,2.314081304,2.884433102,3.095955823
2027,0.83468207,0.989333912,1.292600301,1.422102918,1.76567432,2.159310429,2.328066131,2.895528812,3.103296559
2028,0.843608219,1.006146137,1.309299191,1.441741812,1.784618157,2.172988753,2.342805958,2.913902039,3.125371736
2029,0.851621755,1.020169303,1.329880866,1.459698641,1.804653862,2.193715728,2.361035089,2.929140821,3.143733429
2030,0.860376242,1.038838826,1.351349834,1.482002077,1.82681088,2.21506617,2.381724135,2.944984386,3.163476705
2031,0.874014251,1.058626604,1.374824895,1.507626345,1.852460282,2.236442326,2.40247386,2.958409649,3.186588196
2032,0.886364166,1.078775367,1.399668334,1.532075452,1.877598652,2.262257798,2.424919563,2.981171275,3.216303172
2033,0.899287254,1.099079868,1.425286651,1.557343275,1.904123857,2.286955389,2.451031144,3.004934118,3.23685188
2034,0.914373922,1.124413631,1.450908331,1.584006726,1.933321062,2.314423691,2.479089649,3.024680935,3.257508942
2035,0.929938,1.146136151,1.480263971,1.614810821,1.96617003,2.344871083,2.510039837,3.048303451,3.291769463
2036,0.949418473,1.169236677,1.511583815,1.642709084,1.999210303,2.37735281,2.542161375,3.076666697,3.310733204
2037,0.961959425,1.198568128,1.544247829,1.676268577,2.032055166,2.409183487,2.575168564,3.104514942,3.349266748
2038,0.98048542,1.223492613,1.576947692,1.710853796,2.068290626,2.443833214,2.610780467,3.133999868,3.380560107
2039,0.996692208,1.253131114,1.611814653,1.745038898,2.103237673,2.482349943,2.650569372,3.163039058,3.411474962
2040,1.030941992,1.28309612,1.648687459,1.781126706,2.142086045,2.520581191,2.686730916,3.197977218,3.452894232
